USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
NC,37163,1026131,Sampson County,2446815605,4970896,944.721,1.919,34.990574,-78.371382
NC,37165,1008585,Scotland County,825813447,3821988,318.848,1.476,34.840023,-79.477337
NC,37167,1025844,Stanly County,1023264907,25262143,395.085,9.754,35.310449,-80.254374
NC,37169,1008586,Stokes County,1162543117,17531433,448.86,6.769,36.393506,-80.266199
NC,37171,1008587,Surry County,1378305039,10715035,532.167,4.137,36.415416,-80.686463
NC,37173,1008588,Swain County,1367503608,32685933,527.996,12.62,35.568849,-83.465614
NC,37175,1008589,Transylvania County,980388876,5135255,378.53,1.983,35.210079,-82.816653
NC,37177,1026332,Tyrrell County,1007613021,531404547,389.042,205.176,35.87042,-76.165345
NC,37179,1008590,Union County,1635942670,20601757,631.641,7.954,34.991817,-80.530435
NC,37181,1008591,Vance County,656633631,42196853,253.528,16.292,36.365481,-78.405434
NC,37183,1008592,Wake County,2163485080,56968106,835.326,21.996,35.789846,-78.650624
NC,37185,1008593,Warren County,1109696072,39641550,428.456,15.306,36.398105,-78.099899
NC,37187,1026331,Washington County,901664364,196093082,348.135,75.712,35.844713,-76.572291
NC,37189,1008594,Watauga County,809500164,2341456,312.55,0.904,36.235372,-81.709923
NC,37191,1026128,Wayne County,1432263112,9863348,553,3.808,35.35419,-78.00867
NC,37193,1008595,Wilkes County,1953561144,6851576,754.274,2.645,36.208883,-81.166095
NC,37195,1008596,Wilson County,953483115,14477233,368.142,5.59,35.700357,-77.921598
NC,37197,1008597,Yadkin County,867204123,6931829,334.829,2.676,36.158765,-80.665164
NC,37199,1008598,Yancey County,809619000,1458826,312.596,0.563,35.889455,-82.304119
ND,38001,1034210,Adams County,2557960606,2833850,987.634,1.094,46.096815,-102.533198
ND,38003,1034225,Barnes County,3863105133,56593591,1491.553,21.851,46.94255,-98.070195
ND,38005,1034216,Benson County,3596733569,131543434,1388.707,50.789,48.071743,-99.351152
ND,38007,1035616,Billings County,2975505802,11971658,1148.849,4.622,47.007044,-103.364016
ND,38009,1034227,Bottineau County,4321179405,74882085,1668.417,28.912,48.794412,-100.831257
ND,38011,1035619,Bowman County,3009306345,13587978,1161.9,5.246,46.110144,-103.505943
ND,38013,1034235,Burke County,2858266174,65700835,1103.583,25.367,48.786453,-102.520087
ND,38015,1035614,Burleigh County,4228524439,92333146,1632.642,35.65,46.971843,-100.462001
ND,38017,1034226,Cass County,4571165992,7672824,1764.937,2.962,46.927003,-97.252375
ND,38019,1035304,Cavalier County,3855846151,54931547,1488.751,21.209,48.768439,-98.46379
ND,38021,1035622,Dickey County,2930494895,27610559,1131.47,10.66,46.107756,-98.496518
ND,38023,1034234,Divide County,3265339533,86630779,1260.755,33.448,48.814754,-103.509326
ND,38025,1035623,Dunn County,5201888806,190576083,2008.461,73.582,47.354548,-102.612366
ND,38027,1034222,Eddy County,1632134243,36114064,630.171,13.944,47.723436,-98.900474
ND,38029,1035615,Emmons County,3912007902,115480697,1510.435,44.587,46.284255,-100.237842
ND,38031,1034223,Foster County,1645810433,29450853,635.451,11.371,47.471431,-98.872876
ND,38033,1035617,Golden Valley County,2593902026,4147471,1001.511,1.601,46.938924,-103.844612
ND,38035,1034218,Grand Forks County,3720196532,8098091,1436.376,3.127,47.926003,-97.450851
ND,38037,1035300,Grant County,4297180398,17563263,1659.151,6.781,46.357827,-101.639049
ND,38039,1034219,Griggs County,1835826859,19759408,708.817,7.629,47.456334,-98.232286
ND,38041,1034209,Hettinger County,2932411625,4036912,1132.211,1.559,46.435704,-102.454238
ND,38043,1034206,Kidder County,3499507645,211725374,1351.168,81.748,46.938273,-99.731198
ND,38045,1035621,LaMoure County,2967978462,12813381,1145.943,4.947,46.464195,-98.526057
ND,38047,1035620,Logan County,2571370644,47715597,992.812,18.423,46.469278,-99.504585
ND,38049,1035305,McHenry County,4853564417,97373493,1873.972,37.596,48.233842,-100.633267
ND,38051,1034211,McIntosh County,2524546351,51817666,974.733,20.007,46.117034,-99.443041
ND,38053,1035299,McKenzie County,7149545191,260192618,2760.455,100.461,47.742475,-103.403215
ND,38055,1034232,McLean County,5466428288,563110618,2110.6,217.418,47.653055,-101.421794
ND,38057,1034233,Mercer County,2701239107,180099488,1042.954,69.537,47.307147,-101.833328
ND,38059,1034207,Morton County,4988993798,49687649,1926.261,19.185,46.710819,-101.298265
ND,38061,1035307,Mountrail County,4727470171,301107657,1825.287,116.258,48.210291,-102.364756
ND,38063,1034217,Nelson County,2542784454,70037102,981.775,27.041,47.918667,-98.204428
ND,38065,1034205,Oliver County,1871296131,22476243,722.512,8.678,47.118079,-101.33142
ND,38067,1034212,Pembina County,2897404229,6996110,1118.694,2.701,48.766896,-97.545405
ND,38069,1034230,Pierce County,2638162562,165070765,1018.6,63.734,48.238883,-99.966497
ND,38071,1034215,Ramsey County,3074171578,295185090,1186.944,113.972,48.266163,-98.739031
ND,38073,1035301,Ransom County,2233494175,3581125,862.357,1.383,46.449276,-97.647554
ND,38075,1034229,Renville County,2271556744,40648334,877.053,15.694,48.712781,-101.658152
ND,38077,1035302,Richland County,3718649861,25035912,1435.779,9.666,46.265219,-96.93796
ND,38079,1034228,Rolette County,2338953788,93938154,903.075,36.27,48.768271,-99.840463
ND,38081,1035303,Sargent County,2223531991,21728402,858.511,8.389,46.108206,-97.63003
ND,38083,1034203,Sheridan County,2518458052,86143151,972.382,33.26,47.581359,-100.330986
ND,38085,1034208,Sioux County,2833685025,88449900,1094.092,34.151,46.110618,-101.061284
ND,38087,1035896,Slope County,3146674292,10977977,1214.938,4.239,46.445834,-103.462462
ND,38089,1035618,Stark County,3456990389,14119172,1334.752,5.451,46.817031,-102.662026
ND,38091,1034220,Steele County,1844613576,8424876,712.209,3.253,47.451062,-97.71892
ND,38093,1034224,Stutsman County,5754255232,197312589,2221.73,76.183,46.972223,-98.956123
ND,38095,1034213,Towner County,2653616948,43800577,1024.567,16.911,48.682183,-99.248158
ND,38097,1034221,Traill County,2232438249,1462184,861.949,0.565,47.446215,-97.164754
ND,38099,1034214,Walsh County,3319505683,32184978,1281.668,12.427,48.376979,-97.72223
ND,38101,1034231,Ward County,5214106034,110774753,2013.178,42.77,48.216686,-101.540537
ND,38103,1034204,Wells County,3291081473,50967325,1270.694,19.679,47.580881,-99.682254
ND,38105,1035306,Williams County,5381129899,182522303,2077.666,70.472,48.355765,-103.501333
OH,39001,1074014,Adams County,1512208937,6165939,583.867,2.381,38.834468,-83.478082
OH,39003,1074015,Allen County,1042470093,11266164,402.5,4.35,40.771627,-84.106103
OH,39005,1074016,Ashland County,1095437930,9969085,422.951,3.849,40.843274,-82.270127
OH,39007,1074017,Ashtabula County,1818008353,1724826028,701.937,665.959,41.906637,-80.745592
OH,39009,1074018,Athens County,1304383717,12463892,503.625,4.812,39.332604,-82.045844
OH,39011,1074019,Auglaize County,1039599279,1345186,401.392,0.519,40.561309,-84.224018
OH,39013,1065575,Belmont County,1378208959,23686007,532.129,9.145,40.017682,-80.967727
OH,39015,1074020,Brown County,1269135571,8898051,490.016,3.436,38.931377,-83.866772
OH,39017,1074021,Butler County,1209528853,7833380,467.002,3.024,39.439747,-84.565734
OH,39019,1074022,Carroll County,1022030960,11192655,394.608,4.322,40.579884,-81.090787
OH,39021,1074023,Champaign County,1110247662,3015668,428.669,1.164,40.132759,-83.767542
OH,39023,1074024,Clark County,1029469370,13070242,397.48,5.046,39.917032,-83.783676
OH,39025,1074025,Clermont County,1170958242,19831108,452.11,7.657,39.052084,-84.149614
OH,39027,1074026,Clinton County,1058487158,9351754,408.684,3.611,39.429004,-83.795048
OH,39029,1074027,Columbiana County,1377697743,7237745,531.932,2.795,40.770073,-80.778455
OH,39031,1074028,Coshocton County,1460530890,9243185,563.914,3.569,40.29671,-81.930109
OH,39033,1074029,Crawford County,1040619677,2359515,401.786,0.911,40.848524,-82.924783
OH,39035,1074030,Cuyahoga County,1184017002,2041887878,457.152,788.377,41.760392,-81.724217
OH,39037,1074031,Darke County,1549120892,4245786,598.119,1.639,40.131542,-84.621248
OH,39039,1074032,Defiance County,1065649896,7073999,411.45,2.731,41.321679,-84.486433
OH,39041,1074033,Delaware County,1147867057,36610531,443.194,14.135,40.278941,-83.007462
OH,39043,1074034,Erie County,651628988,969639896,251.595,374.38,41.554006,-82.525897
OH,39045,1074035,Fairfield County,1306415658,10752450,504.41,4.152,39.75262,-82.627329
OH,39047,1074036,Fayette County,1052458587,1705317,406.357,0.658,39.555275,-83.461945
OH,39049,1074037,Franklin County,1378858535,29120125,532.38,11.243,39.969575,-83.006865
OH,39051,1074038,Fulton County,1050089559,4621138,405.442,1.784,41.597264,-84.124267
OH,39053,1074039,Gallia County,1208307869,12085302,466.53,4.666,38.817046,-82.301746
OH,39055,1074040,Geauga County,1036429794,21045381,400.168,8.126,41.499322,-81.173505
OH,39057,1074041,Greene County,1071562434,6534715,413.733,2.523,39.687479,-83.894894
OH,39059,1074042,Guernsey County,1352631185,15666075,522.254,6.049,40.056665,-81.497875
OH,39061,1074043,Hamilton County,1051292076,17412454,405.906,6.723,39.196927,-84.544187
OH,39063,1074044,Hancock County,1376210232,5959837,531.358,2.301,41.000471,-83.666034
OH,39065,1074045,Hardin County,1218342693,629922,470.405,0.243,40.660415,-83.664077
OH,39067,1074046,Harrison County,1042034966,21847164,402.332,8.435,40.292318,-81.091565
OH,39069,1074047,Henry County,1077461476,9687645,416.01,3.74,41.331584,-84.0689
OH,39071,1074048,Highland County,1432479997,12194983,553.084,4.709,39.184422,-83.601359
OH,39073,1074049,Hocking County,1091228516,5962792,421.326,2.302,39.490342,-82.483445
OH,39075,1074050,Holmes County,1094355766,3745335,422.533,1.446,40.565406,-81.929925
OH,39077,1074051,Huron County,1272965337,8615925,491.495,3.327,41.14508,-82.594641
OH,39079,1074052,Jackson County,1088581966,3184785,420.304,1.23,39.013477,-82.614142
OH,39081,1074053,Jefferson County,1057248948,7120754,408.206,2.749,40.399384,-80.763527
OH,39083,1074054,Knox County,1361054322,10718576,525.506,4.138,40.40362,-82.422393
OH,39085,1074055,Lake County,590615709,1945490689,228.038,751.158,41.924116,-81.392643
OH,39087,1074056,Lawrence County,1174224656,10110032,453.371,3.904,38.603866,-82.517186
OH,39089,1074057,Licking County,1767294243,12967958,682.356,5.007,40.093609,-82.481251
OH,39091,1074058,Logan County,1187336848,21598324,458.433,8.339,40.387553,-83.766343
OH,39093,1074059,Lorain County,1272001920,1119452696,491.123,432.223,41.438805,-82.179722
OH,39095,1074060,Lucas County,882812540,660501958,340.856,255.021,41.682321,-83.468903
OH,39097,1074061,Madison County,1206646146,1919019,465.889,0.741,39.896607,-83.400885
OH,39099,1074062,Mahoning County,1065799596,35434368,411.508,13.681,41.01088,-80.770396
OH,39101,1074063,Marion County,1045726876,908577,403.757,0.351,40.588034,-83.168803
OH,39103,1074064,Medina County,1091406445,4198457,421.394,1.621,41.116174,-81.899764
OH,39105,1074065,Meigs County,1113958479,7519824,430.102,2.903,39.089807,-82.028397
OH,39107,1074066,Mercer County,1197738408,28425902,462.449,10.975,40.535333,-84.632059
OH,39109,1074067,Miami County,1053028413,7967437,406.577,3.076,40.053326,-84.228413
OH,39111,1074068,Monroe County,1180317769,4495382,455.723,1.736,39.726253,-81.090987
OH,39113,1074069,Montgomery County,1195426529,7203231,461.557,2.781,39.753736,-84.290591
OH,39115,1074070,Morgan County,1078531133,13881789,416.423,5.36,39.624946,-81.861697
OH,39117,1074071,Morrow County,1051881046,2819351,406.134,1.089,40.525266,-82.797729
OH,39119,1074072,Muskingum County,1721328071,20657330,664.609,7.976,39.966046,-81.943506
OH,39121,1074073,Noble County,1030845399,16985543,398.012,6.558,39.767232,-81.452512
OH,39123,1074074,Ottawa County,660275590,855031761,254.934,330.13,41.545495,-83.012613
OH,39125,1074075,Paulding County,1078561242,6245392,416.435,2.411,41.11892,-84.582255
OH,39127,1074076,Perry County,1056682414,11653682,407.987,4.5,39.743187,-82.237952
OH,39129,1074077,Pickaway County,1298451164,13514257,501.335,5.218,39.648947,-83.052827
OH,39131,1074078,Pike County,1140324458,9567612,440.282,3.694,39.07136,-83.052909
OH,39133,1074079,Portage County,1262374976,43121843,487.406,16.649,41.168837,-81.197042
OH,39135,1074080,Preble County,1098738402,6065437,424.225,2.342,39.73881,-84.644758
OH,39137,1074081,Putnam County,1249724515,4603964,482.521,1.778,41.024533,-84.129879
OH,39139,1074082,Richland County,1282720855,12470884,495.261,4.815,40.774159,-82.542781
OH,39141,1074083,Ross County,1784987273,9938174,689.187,3.837,39.323818,-83.059581
OH,39143,1074084,Sandusky County,1057901466,23963729,408.458,9.252,41.355291,-83.142735
OH,39145,1074085,Scioto County,1580450320,15365075,610.215,5.932,38.814889,-82.998675
OH,39147,1074086,Seneca County,1427135405,4593158,551.02,1.773,41.120022,-83.127504
OH,39149,1074087,Shelby County,1055875225,7809814,407.676,3.015,40.33668,-84.204142
OH,39151,1065576,Stark County,1490089712,13610835,575.327,5.255,40.814131,-81.365667
OH,39153,1074088,Summit County,1069244602,18896599,412.838,7.296,41.121851,-81.534936
OH,39155,1074089,Trumbull County,1601379252,47321072,618.296,18.271,41.305911,-80.768701
OH,39157,1074090,Tuscarawas County,1470181125,9869084,567.64,3.81,40.447448,-81.471157
OH,39159,1074091,Union County,1118207362,13286002,431.742,5.13,40.295901,-83.367042
OH,39161,1074092,Van Wert County,1059698928,3281853,409.152,1.267,40.85552,-84.585775
OH,39163,1074093,Vinton County,1068008729,6781201,412.36,2.618,39.252014,-82.485961
OH,39165,1074094,Warren County,1039437403,15502858,401.329,5.986,39.425652,-84.169906
OH,39167,1074095,Washington County,1636799193,20784911,631.972,8.025,39.450684,-81.490653
OH,39169,1074096,Wayne County,1437257218,4885101,554.928,1.886,40.829661,-81.887194
OH,39171,1074097,Williams County,1090296613,5507083,420.966,2.126,41.564958,-84.584323
OH,39173,1074098,Wood County,1598565380,8488613,617.21,3.277,41.360183,-83.622682
OH,39175,1074099,Wyandot County,1053773792,1783531,406.864,0.689,40.839782,-83.313681
OK,40001,1101788,Adair County,1485305065,9254749,573.48,3.573,35.898043,-94.651026
OK,40003,1101789,Alfalfa County,2244107192,38546675,866.455,14.883,36.729703,-98.323445
OK,40005,1101790,Atoka County,2526579500,37283827,975.518,14.395,34.392469,-96.036558
OK,40007,1101791,Beaver County,4700042738,7347161,1814.697,2.837,36.748334,-100.483056
OK,40009,1101792,Beckham County,2335665265,5527154,901.805,2.134,35.270601,-99.690057
OK,40011,1101793,Blaine County,2404605084,26851760,928.423,10.368,35.877782,-98.428934
OK,40013,1101794,Bryan County,2342539526,102255715,904.46,39.481,33.964004,-96.264137
OK,40015,1101795,Caddo County,3310745124,30820525,1278.286,11.9,35.16792,-98.381045
OK,40017,1101796,Canadian County,2322263469,23231531,896.631,8.97,35.54341,-97.979844
OK,40019,1101797,Carter County,2129427858,30013356,822.177,11.588,34.251848,-97.287927
OK,40021,1101798,Cherokee County,1940958254,69624105,749.408,26.882,35.904367,-94.996796
OK,40023,1101799,Choctaw County,1995215215,75666999,770.357,29.215,34.027645,-95.554208
OK,40025,1101800,Cimarron County,4751948060,15923999,1834.737,6.148,36.74839,-102.517698
OK,40027,1101801,Cleveland County,1395516164,49921161,538.812,19.275,35.206376,-97.323088
OK,40029,1101802,Coal County,1338200617,12079760,516.682,4.664,34.582861,-96.288039
OK,40031,1101803,Comanche County,2769447472,37331078,1069.29,14.414,34.662628,-98.476597
OK,40033,1101804,Cotton County,1638566732,24095321,632.654,9.303,34.290676,-98.373438
OK,40035,1101805,Craig County,1971897021,3697828,761.354,1.428,36.76389,-95.201553
OK,40037,1101806,Creek County,2460877092,50957689,950.15,19.675,35.907732,-96.379793
OK,40039,1101807,Custer County,2561032754,34321688,988.82,13.252,35.645601,-98.997386
OK,40041,1101808,Delaware County,1911820030,140253641,738.158,54.152,36.393375,-94.808217
OK,40043,1101809,Dewey County,2588642248,22679881,999.48,8.757,35.97796,-99.014385
OK,40045,1101810,Ellis County,3189616689,952235,1231.518,0.368,36.224258,-99.750139
OK,40047,1101811,Garfield County,2741478921,4075930,1058.491,1.574,36.378273,-97.787729
OK,40049,1101812,Garvin County,2077502570,29941895,802.128,11.561,34.70935,-97.312723
OK,40051,1101813,Grady County,2850272904,11403868,1100.497,4.403,35.021058,-97.88689
OK,40053,1101814,Grant County,2592245019,7021951,1000.871,2.711,36.788254,-97.788151
OK,40055,1101815,Greer County,1655842973,11157422,639.325,4.308,34.933853,-99.552968
OK,40057,1101816,Harmon County,1391326397,3800411,537.194,1.467,34.745971,-99.844194
OK,40059,1101817,Harper County,2691041256,5259447,1039.017,2.031,36.80035,-99.662805
OK,40061,1101818,Haskell County,1493228788,126266425,576.539,48.752,35.232294,-95.109578
OK,40063,1101819,Hughes County,2084025884,26504881,804.647,10.234,35.052934,-96.251183
OK,40065,1101820,Jackson County,2078855933,4114419,802.651,1.589,34.593949,-99.41221
OK,40067,1101821,Jefferson County,1965365197,39497494,758.832,15.25,34.105082,-97.83889
OK,40069,1101822,Johnston County,1665212030,39633300,642.942,15.303,34.313455,-96.654254
OK,40071,1101823,Kay County,2382084732,65369682,919.728,25.239,36.814885,-97.143862
OK,40073,1101824,Kingfisher County,2326224062,20348781,898.16,7.857,35.949431,-97.934568
OK,40075,1101825,Kiowa County,2629209766,40296743,1015.144,15.559,34.921489,-98.981617
OK,40077,1101826,Latimer County,1870181001,18213565,722.081,7.032,34.875137,-95.272262
OK,40079,1101827,Le Flore County,4116177453,49958614,1589.265,19.289,34.897356,-94.695074
